TMURL,TMId
https://www.transfermarkt.com/norwich-city/kader/verein/1123/saison_id/2013/sort/rn,
https://www.transfermarkt.com/norwich-city/kader/verein/1123/saison_id/2013/sort/spieler.desc,
https://www.transfermarkt.com/norwich-city/kader/verein/1123/saison_id/2013/sort/age,
https://www.transfermarkt.com/norwich-city/kader/verein/1123/saison_id/2013/sort/vertrag_bis,
https://www.transfermarkt.com/norwich-city/kader/verein/1123/saison_id/2013/sort/marktwert.desc,
https://www.transfermarkt.com/fenerbahce-sk/startseite/verein/36/saison_id/2013,
https://www.transfermarkt.com/joseph-yobo/profil/spieler/3270,3270
https://www.transfermarkt.com/oldham-athletic/startseite/verein/1078/saison_id/2013,
https://www.transfermarkt.com/adel-gafaiti/profil/spieler/193080,193080
https://www.transfermarkt.com/nk-sesvete/startseite/verein/25029,
https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2013,
https://www.transfermarkt.com/reece-hall-johnson/profil/spieler/199526,199526
https://www.transfermarkt.com/leroy-fer/profil/spieler/63342,63342
https://www.transfermarkt.com/alanyaspor/startseite/verein/11282,
https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2013,
https://www.transfermarkt.com/norwich-city-u18/startseite/verein/6898/saison_id/2013,
https://www.transfermarkt.com/jacob-murphy/profil/spieler/199527,199527
https://www.transfermarkt.com/sporting-cp/startseite/verein/336/saison_id/2013,
https://www.transfermarkt.com/ricky-van-wolfswinkel/profil/spieler/41355,41355
https://www.transfermarkt.com/fc-twente-enschede/startseite/verein/317,
https://www.transfermarkt.com/gary-hooper/profil/spieler/42513,42513
https://www.transfermarkt.com/wellington-phoenix/startseite/verein/8445,
https://www.transfermarkt.com/galatasaray-a-s-/startseite/verein/141/saison_id/2013,
https://www.transfermarkt.com/jamar-loza/profil/spieler/203464,203464
https://www.transfermarkt.com/fc-woking/startseite/verein/2796,
https://www.transfermarkt.com/cardiff-city/kader/verein/603/saison_id/2013/sort/rn,
https://www.transfermarkt.com/cardiff-city/kader/verein/603/saison_id/2013/sort/spieler.desc,
https://www.transfermarkt.com/cardiff-city/kader/verein/603/saison_id/2013/sort/age,
https://www.transfermarkt.com/cardiff-city/kader/verein/603/saison_id/2013/sort/vertrag_bis,
https://www.transfermarkt.com/cardiff-city/kader/verein/603/saison_id/2013/sort/marktwert.desc,
https://www.transfermarkt.com/david-marshall/profil/spieler/9500,9500
https://www.transfermarkt.com/joe-lewis/profil/spieler/25834,25834
https://www.transfermarkt.com/bristol-city/startseite/verein/698/saison_id/2013,
https://www.transfermarkt.com/simon-moore/profil/spieler/123536,123536
https://www.transfermarkt.com/gary-medel/profil/spieler/60889,60889
https://www.transfermarkt.com/stade-rennais-fc/startseite/verein/273/saison_id/2013,
https://www.transfermarkt.com/kevin-theophile-catherine/profil/spieler/60603,60603
https://www.transfermarkt.com/gnk-dinamo-zagreb/startseite/verein/419,
https://www.transfermarkt.com/ben-turner/profil/spieler/39518,39518
https://www.transfermarkt.com/juan-cala/profil/spieler/67089,67089
https://www.transfermarkt.com/mark-hudson/profil/spieler/3640,3640
https://www.transfermarkt.com/adedeji-oshilaja/profil/spieler/195679,195679
https://www.transfermarkt.com/andrew-taylor/profil/spieler/29158,29158
https://www.transfermarkt.com/cardiff-city-u18/startseite/verein/14460/saison_id/2013,
https://www.transfermarkt.com/declan-john/profil/spieler/238585,238585
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2013,
https://www.transfermarkt.com/sheffield-united/startseite/verein/350/saison_id/2013,
https://www.transfermarkt.com/john-brayford/profil/spieler/91286,91286
https://www.transfermarkt.com/kevin-mcnaughton/profil/spieler/11365,11365
https://www.transfermarkt.com/tom-james/profil/spieler/325105,325105
https://www.transfermarkt.com/ross-county-fc/startseite/verein/2759/saison_id/2013,
https://www.transfermarkt.com/filip-kiss/profil/spieler/90360,90360
https://www.transfermarkt.com/al-ettifaq/startseite/verein/7732,
https://www.transfermarkt.com/aron-gunnarsson/profil/spieler/63821,63821
https://www.transfermarkt.com/peter-whittingham/profil/spieler/3762,3762
https://www.transfermarkt.com/don-cowie/profil/spieler/14746,14746
https://www.transfermarkt.com/sc-heerenveen/startseite/verein/306/saison_id/2013,
https://www.transfermarkt.com/bo-kyung-kim/profil/spieler/128375,128375
https://www.transfermarkt.com/jeonbuk-hyundai-motors/startseite/verein/6502,
https://www.transfermarkt.com/molde-fk/startseite/verein/687/saison_id/2013,
https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,190831
https://www.transfermarkt.com/1-fc-nurnberg/startseite/verein/4,
https://www.transfermarkt.com/craig-conway/profil/spieler/14574,14574
https://www.transfermarkt.com/kadeem-harris/profil/spieler/136501,136501
https://www.transfermarkt.com/metal-kharkiv/startseite/verein/83678,
https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2013,
https://www.transfermarkt.com/craig-noone/profil/spieler/81202,81202
https://www.transfermarkt.com/jo-inge-berget/profil/spieler/73323,73323
https://www.transfermarkt.com/fc-copenhagen/startseite/verein/190/saison_id/2013,
https://www.transfermarkt.com/andreas-cornelius/profil/spieler/203412,203412
https://www.transfermarkt.com/joe-mason/profil/spieler/120706,120706
https://www.transfermarkt.com/cavalry-fc/startseite/verein/67000,
https://www.transfermarkt.com/rudy-gestede/profil/spieler/39908,39908
https://www.transfermarkt.com/esteghlal-fc/startseite/verein/1076,
https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2013,
https://www.transfermarkt.com/etien-velikonja/profil/spieler/50384,50384
https://www.transfermarkt.com/nd-gorica/startseite/verein/5862,
https://www.transfermarkt.com/rhys-healey/profil/spieler/238185,238185
https://www.transfermarkt.com/fc-toulouse/startseite/verein/415,
https://www.transfermarkt.com/west-bromwich-albion/kader/verein/984/saison_id/2013/sort/rn,
https://www.transfermarkt.com/west-bromwich-albion/kader/verein/984/saison_id/2013/sort/spieler.desc,
https://www.transfermarkt.com/west-bromwich-albion/kader/verein/984/saison_id/2013/sort/age,
https://www.transfermarkt.com/west-bromwich-albion/kader/verein/984/saison_id/2013/sort/vertrag_bis,
https://www.transfermarkt.com/west-bromwich-albion/kader/verein/984/saison_id/2013/sort/marktwert.desc,
https://www.transfermarkt.com/diego-lugano/profil/spieler/13829,13829
https://www.transfermarkt.com/shrewsbury-town/startseite/verein/3054/saison_id/2013,
https://www.transfermarkt.com/cameron-gayle/profil/spieler/141341,141341
https://www.transfermarkt.com/fc-highgate-united/startseite/verein/60647,
https://www.transfermarkt.com/liam-oneil/profil/spieler/141349,141349
https://www.transfermarkt.com/olympique-marseille/startseite/verein/244/saison_id/2013,
https://www.transfermarkt.com/morgan-amalfitano/profil/spieler/39883,39883
https://www.transfermarkt.com/thievy-bifouma/profil/spieler/181477,181477
https://www.transfermarkt.com/shenzhen-fc/startseite/verein/1320,
https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2013,
https://www.transfermarkt.com/matej-vydra/profil/spieler/101500,101500
https://www.transfermarkt.com/west-bromwich-albion-u23/startseite/verein/29990/saison_id/2013,
https://www.transfermarkt.com/hull-city/kader/verein/3008/saison_id/2013/sort/rn,
https://www.transfermarkt.com/hull-city/kader/verein/3008/saison_id/2013/sort/spieler.desc,
https://www.transfermarkt.com/hull-city/kader/verein/3008/saison_id/2013/sort/age,
https://www.transfermarkt.com/hull-city/kader/verein/3008/saison_id/2013/sort/vertrag_bis,
https://www.transfermarkt.com/hull-city/kader/verein/3008/saison_id/2013/sort/marktwert.desc,
https://www.transfermarkt.com/besiktas-jk/startseite/verein/114/saison_id/2013,
https://www.transfermarkt.com/allan-mcgregor/profil/spieler/9422,9422
https://www.transfermarkt.com/eldin-jakupovic/profil/spieler/2857,2857
https://www.transfermarkt.com/mark-oxley/profil/spieler/67232,67232
https://www.transfermarkt.com/harrogate-town/startseite/verein/12020,
https://www.transfermarkt.com/james-chester/profil/spieler/73482,73482
https://www.transfermarkt.com/paul-mcshane/profil/spieler/24636,24636
https://www.transfermarkt.com/manchester-united-u23/startseite/verein/9251,
https://www.transfermarkt.com/alex-bruce/profil/spieler/37957,37957
https://www.transfermarkt.com/joe-dudgeon/profil/spieler/73492,73492
https://www.transfermarkt.com/conor-townsend/profil/spieler/146509,146509
https://www.transfermarkt.com/liam-rosenior/profil/spieler/15166,15166
https://www.transfermarkt.com/stevenage-fc/startseite/verein/3684/saison_id/2013,
https://www.transfermarkt.com/stephen-quinn/profil/spieler/43266,43266
https://www.transfermarkt.com/robert-koren/profil/spieler/26946,26946
https://www.transfermarkt.com/george-boyd/profil/spieler/45623,45623
https://www.transfermarkt.com/cameron-stewart/profil/spieler/73566,73566
https://www.transfermarkt.com/dulwich-hamlet/startseite/verein/6169/saison_id/2013,
https://www.transfermarkt.com/calaum-jahraldo-martin/profil/spieler/264406,264406
https://www.transfermarkt.com/sone-aluko/profil/spieler/42198,42198
https://www.transfermarkt.com/el-ahly-cairo/startseite/verein/7/saison_id/2013,
https://www.transfermarkt.com/gedo/profil/spieler/104941,104941
https://www.transfermarkt.com/thonon-evian-grand-geneve-fc/startseite/verein/14171/saison_id/2013,
https://www.transfermarkt.com/yannick-sagbo/profil/spieler/60591,60591
https://www.transfermarkt.com/matty-fryatt/profil/spieler/14013,14013
https://www.transfermarkt.com/nick-proschwitz/profil/spieler/31535,31535
https://www.transfermarkt.com/tsg-1899-hoffenheim-ii/startseite/verein/983,
https://www.transfermarkt.com/aaron-mclean/profil/spieler/45631,45631
https://www.transfermarkt.com/matthew-fletcher/profil/spieler/121327,121327
https://www.transfermarkt.com/green-gully-cavaliers/startseite/verein/11342,
https://www.transfermarkt.com/crystal-palace/kader/verein/873/saison_id/2013/sort/rn,
https://www.transfermarkt.com/crystal-palace/kader/verein/873/saison_id/2013/sort/spieler.desc,
https://www.transfermarkt.com/crystal-palace/kader/verein/873/saison_id/2013/sort/age,
https://www.transfermarkt.com/crystal-palace/kader/verein/873/saison_id/2013/sort/vertrag_bis,
https://www.transfermarkt.com/crystal-palace/kader/verein/873/saison_id/2013/sort/marktwert.desc,
https://www.transfermarkt.com/julian-speroni/profil/spieler/12814,12814
https://www.transfermarkt.com/mansfield-town/startseite/verein/3820/saison_id/2013,
https://www.transfermarkt.com/lewis-price/profil/spieler/13350,13350
https://www.transfermarkt.com/rangers-fc/startseite/verein/124/saison_id/2013,
https://www.transfermarkt.com/neil-alexander/profil/spieler/12682,12682
https://www.transfermarkt.com/havant-amp-waterlooville-fc/startseite/verein/2794/saison_id/2013,
https://www.transfermarkt.com/ross-fitzsimons/profil/spieler/211076,211076
https://www.transfermarkt.com/reading-fc/startseite/verein/1032/saison_id/2013,
https://www.transfermarkt.com/patrick-mccarthy/profil/spieler/29974,29974
https://www.transfermarkt.com/damien-delaney/profil/spieler/36861,36861
https://www.transfermarkt.com/alex-wynter/profil/spieler/137150,137150
https://www.transfermarkt.com/eastleigh-fc/startseite/verein/10391,
https://www.transfermarkt.com/quade-taylor/profil/spieler/244140,244140
https://www.transfermarkt.com/dulwich-hamlet-fc/startseite/verein/6169,
https://www.transfermarkt.com/gillingham-fc/startseite/verein/2814/saison_id/2013,
https://www.transfermarkt.com/ryan-inniss/profil/spieler/183284,183284
https://www.transfermarkt.com/jonathan-parr/profil/spieler/41665,41665
https://www.transfermarkt.com/stromsgodset-if/startseite/verein/2817,
https://www.transfermarkt.com/dean-moxey/profil/spieler/77559,77559
https://www.transfermarkt.com/fc-girondins-bordeaux/startseite/verein/40/saison_id/2013,
https://www.transfermarkt.com/florian-marange/profil/spieler/33942,33942
https://www.transfermarkt.com/matt-parsons/profil/spieler/158263,158263
https://www.transfermarkt.com/glebe-fc/startseite/verein/61971,
https://www.transfermarkt.com/jerome-binnom-williams/profil/spieler/245334,245334
https://www.transfermarkt.com/joel-ward/profil/spieler/92572,92572
https://www.transfermarkt.com/mile-jedinak/profil/spieler/28336,28336
https://www.transfermarkt.com/joe-ledley/profil/spieler/34409,34409
https://www.transfermarkt.com/southampton-fc/startseite/verein/180/saison_id/2013,
https://www.transfermarkt.com/1-fc-nuremberg/startseite/verein/4/saison_id/2013,
https://www.transfermarkt.com/jose-campana/profil/spieler/120095,120095
https://www.transfermarkt.com/owen-garvan/profil/spieler/33249,33249
https://www.transfermarkt.com/stuart-okeefe/profil/spieler/93626,93626
https://www.transfermarkt.com/crawley-town/startseite/verein/3537/saison_id/2013,
https://www.transfermarkt.com/hiram-boateng/profil/spieler/244125,244125
https://www.transfermarkt.com/kyle-de-silva/profil/spieler/212730,212730
https://www.transfermarkt.com/sevenoaks-town/startseite/verein/73982,
https://www.transfermarkt.com/ipswich-town/startseite/verein/677/saison_id/2013,
https://www.transfermarkt.com/jonathan-williams/profil/spieler/170322,170322
https://www.transfermarkt.com/swindon-town/startseite/verein/352,
https://www.transfermarkt.com/yannick-bolasie/profil/spieler/75471,75471
https://www.transfermarkt.com/dwight-gayle/profil/spieler/196522,196522
https://www.transfermarkt.com/glenn-murray/profil/spieler/45693,45693
https://www.transfermarkt.com/afc-wimbledon/startseite/verein/3884/saison_id/2013,
https://www.transfermarkt.com/kwesi-appiah/profil/spieler/121223,121223
https://www.transfermarkt.com/chelsea-fc/kader/verein/631/saison_id/2014/sort/rn,
https://www.transfermarkt.com/chelsea-fc/kader/verein/631/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/chelsea-fc/kader/verein/631/saison_id/2014/sort/age,
https://www.transfermarkt.com/chelsea-fc/kader/verein/631/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/chelsea-fc/kader/verein/631/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/middlesbrough-fc/startseite/verein/641/saison_id/2014,
https://www.transfermarkt.com/mitchell-beeney/profil/spieler/214113,214113
https://www.transfermarkt.com/bowers-amp-pitsea-fc/startseite/verein/56733,
https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2014,
https://www.transfermarkt.com/reading-fc/startseite/verein/1032/saison_id/2014,
https://www.transfermarkt.com/kenneth-omeruo/profil/spieler/131708,131708
https://www.transfermarkt.com/cd-leganes/startseite/verein/1244,
https://www.transfermarkt.com/atletico-de-madrid/startseite/verein/13/saison_id/2014,
https://www.transfermarkt.com/filipe-luis/profil/spieler/21725,21725
https://www.transfermarkt.com/acf-fiorentina/startseite/verein/430/saison_id/2014,
https://www.transfermarkt.com/juan-cuadrado/profil/spieler/91970,91970
https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2014,
https://www.transfermarkt.com/milton-keynes-dons/startseite/verein/991/saison_id/2014,
https://www.transfermarkt.com/chelsea-fc-u23/startseite/verein/9250/saison_id/2014,
https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886,202886
https://www.transfermarkt.com/stoke-city/startseite/verein/512/saison_id/2014,
https://www.transfermarkt.com/everton-fc/startseite/verein/29/saison_id/2014,
https://www.transfermarkt.com/jeremie-boga/profil/spieler/216569,216569
https://www.transfermarkt.com/diego-costa/profil/spieler/44779,44779
https://www.transfermarkt.com/clube-atletico-mineiro/startseite/verein/330,
https://www.transfermarkt.com/queens-park-rangers/startseite/verein/1039/saison_id/2014,
https://www.transfermarkt.com/ac-milan/startseite/verein/5/saison_id/2014,
https://www.transfermarkt.com/galatasaray-a-s-/startseite/verein/141/saison_id/2014,
https://www.transfermarkt.com/dominic-solanke/profil/spieler/258889,258889
https://www.transfermarkt.com/manchester-united/kader/verein/985/saison_id/2014/sort/rn,
https://www.transfermarkt.com/manchester-united/kader/verein/985/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/manchester-united/kader/verein/985/saison_id/2014/sort/age,
https://www.transfermarkt.com/manchester-united/kader/verein/985/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/manchester-united/kader/verein/985/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/without-club/startseite/verein/515/saison_id/2014,
https://www.transfermarkt.com/victor-valdes/profil/spieler/7589,7589
https://www.transfermarkt.com/bolton-wanderers/startseite/verein/355/saison_id/2014,
https://www.transfermarkt.com/preston-north-end/startseite/verein/466/saison_id/2014,
https://www.transfermarkt.com/sporting-cp/startseite/verein/336/saison_id/2014,
https://www.transfermarkt.com/marcos-rojo/profil/spieler/93176,93176
https://www.transfermarkt.com/club-atletico-boca-juniors/startseite/verein/189,
https://www.transfermarkt.com/ajax-amsterdam/startseite/verein/610/saison_id/2014,
https://www.transfermarkt.com/daley-blind/profil/spieler/12282,12282
https://www.transfermarkt.com/manchester-united-u23/startseite/verein/9251/saison_id/2014,
https://www.transfermarkt.com/paddy-mcnair/profil/spieler/167268,167268
https://www.transfermarkt.com/southampton-fc/startseite/verein/180/saison_id/2014,
https://www.transfermarkt.com/tyler-blackett/profil/spieler/134414,134414
https://www.transfermarkt.com/nec-nijmegen/startseite/verein/467/saison_id/2013,
https://www.transfermarkt.com/reece-james/profil/spieler/245585,245585
https://www.transfermarkt.com/saidy-janko/profil/spieler/196435,196435
https://www.transfermarkt.com/real-valladolid/startseite/verein/366,
https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2014,
https://www.transfermarkt.com/ander-herrera/profil/spieler/99343,99343
https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583,
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2014,
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2014,
https://www.transfermarkt.com/derby-county/startseite/verein/22/saison_id/2014,
https://www.transfermarkt.com/andreas-pereira/profil/spieler/203394,203394
https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2014,
https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2014,
https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,45320
https://www.transfermarkt.com/as-monaco/startseite/verein/162/saison_id/2014,
https://www.transfermarkt.com/radamel-falcao/profil/spieler/39152,39152
https://www.transfermarkt.com/manchester-united-u18/startseite/verein/5242/saison_id/2014,
https://www.transfermarkt.com/sheffield-wednesday/startseite/verein/1035/saison_id/2014,
https://www.transfermarkt.com/manchester-city/kader/verein/281/saison_id/2014/sort/rn,
https://www.transfermarkt.com/manchester-city/kader/verein/281/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/manchester-city/kader/verein/281/saison_id/2014/sort/age,
https://www.transfermarkt.com/manchester-city/kader/verein/281/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/manchester-city/kader/verein/281/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/malaga-cf/startseite/verein/1084/saison_id/2014,
https://www.transfermarkt.com/willy-caballero/profil/spieler/19948,19948
https://www.transfermarkt.com/fc-porto/startseite/verein/720/saison_id/2014,
https://www.transfermarkt.com/eliaquim-mangala/profil/spieler/90681,90681
https://www.transfermarkt.com/fc-schalke-04/startseite/verein/33/saison_id/2014,
https://www.transfermarkt.com/psv-eindhoven/startseite/verein/383/saison_id/2014,
https://www.transfermarkt.com/celtic-fc/startseite/verein/371/saison_id/2014,
https://www.transfermarkt.com/jason-denayer/profil/spieler/277114,277114
https://www.transfermarkt.com/angelino/profil/spieler/277179,277179
https://www.transfermarkt.com/arsenal-fc/startseite/verein/11/saison_id/2014,
https://www.transfermarkt.com/fernando-reges/profil/spieler/51174,51174
https://www.transfermarkt.com/cordoba-cf/startseite/verein/993/saison_id/2014,
https://www.transfermarkt.com/bruno-zuculini/profil/spieler/115507,115507
https://www.transfermarkt.com/club-atletico-river-plate/startseite/verein/209,
https://www.transfermarkt.com/george-glendon/profil/spieler/201570,201570
https://www.transfermarkt.com/fc-chester/startseite/verein/31367,
https://www.transfermarkt.com/new-york-city-fc/startseite/verein/40058/saison_id/2014,
https://www.transfermarkt.com/sinan-bytyqi/profil/spieler/186790,186790
https://www.transfermarkt.com/manchester-city-u18/startseite/verein/6930/saison_id/2014,
https://www.transfermarkt.com/jose-pozo/profil/spieler/195605,195605
https://www.transfermarkt.com/bersant-celina/profil/spieler/229695,229695
https://www.transfermarkt.com/swansea-city/startseite/verein/2288/saison_id/2014,
https://www.transfermarkt.com/thierry-ambrose/profil/spieler/265763,265763
https://www.transfermarkt.com/kv-oostende/startseite/verein/2861,
https://www.transfermarkt.com/arsenal-fc/kader/verein/11/saison_id/2014/sort/rn,
https://www.transfermarkt.com/arsenal-fc/kader/verein/11/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/arsenal-fc/kader/verein/11/saison_id/2014/sort/age,
https://www.transfermarkt.com/arsenal-fc/kader/verein/11/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/arsenal-fc/kader/verein/11/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/ogc-nice/startseite/verein/417/saison_id/2014,
https://www.transfermarkt.com/david-ospina/profil/spieler/73396,73396
https://www.transfermarkt.com/ssc-neapel/startseite/verein/6195,
https://www.transfermarkt.com/rotherham-united/startseite/verein/1194/saison_id/2014,
https://www.transfermarkt.com/matt-macey/profil/spieler/220491,220491
https://www.transfermarkt.com/ryan-huddart/profil/spieler/258920,258920
https://www.transfermarkt.com/villarreal-cf/startseite/verein/1050/saison_id/2014,
https://www.transfermarkt.com/gabriel-paulista/profil/spieler/149498,149498
https://www.transfermarkt.com/fc-valencia/startseite/verein/1049,
https://www.transfermarkt.com/cardiff-city/startseite/verein/603/saison_id/2014,
https://www.transfermarkt.com/semi-ajayi/profil/spieler/251912,251912
https://www.transfermarkt.com/stefan-oconnor/profil/spieler/285847,285847
https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2014,
https://www.transfermarkt.com/arsenal-fc-u23/startseite/verein/9249/saison_id/2014,
https://www.transfermarkt.com/charlton-athletic/startseite/verein/358/saison_id/2014,
https://www.transfermarkt.com/ainsley-maitland-niles/profil/spieler/285845,285845
https://www.transfermarkt.com/glen-kamara/profil/spieler/242632,242632
https://www.transfermarkt.com/inter-milan/startseite/verein/46/saison_id/2014,
https://www.transfermarkt.com/ud-almeria/startseite/verein/3302/saison_id/2014,
https://www.transfermarkt.com/alexis-sanchez/profil/spieler/40433,40433
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2014,
https://www.transfermarkt.com/tottenham-hotspur/kader/verein/148/saison_id/2014/sort/rn,
https://www.transfermarkt.com/tottenham-hotspur/kader/verein/148/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/tottenham-hotspur/kader/verein/148/saison_id/2014/sort/age,
https://www.transfermarkt.com/tottenham-hotspur/kader/verein/148/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/tottenham-hotspur/kader/verein/148/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/millwall-fc/startseite/verein/1028/saison_id/2014,
https://www.transfermarkt.com/luke-mcgee/profil/spieler/183301,183301
https://www.transfermarkt.com/forest-green-rovers/startseite/verein/3455,
https://www.transfermarkt.com/sevilla-fc/startseite/verein/368/saison_id/2014,
https://www.transfermarkt.com/federico-fazio/profil/spieler/45314,45314
https://www.transfermarkt.com/eric-dier/profil/spieler/175722,175722
https://www.transfermarkt.com/colchester-united/startseite/verein/1060/saison_id/2014,
https://www.transfermarkt.com/blackpool-fc/startseite/verein/1181/saison_id/2014,
https://www.transfermarkt.com/grant-hall/profil/spieler/124845,124845
https://www.transfermarkt.com/seattle-sounders-fc/startseite/verein/9636/saison_id/2014,
https://www.transfermarkt.com/deandre-yedlin/profil/spieler/255916,255916
https://www.transfermarkt.com/montpellier-hsc/startseite/verein/969/saison_id/2014,
https://www.transfermarkt.com/benjamin-stambouli/profil/spieler/127160,127160
https://www.transfermarkt.com/hamburger-sv/startseite/verein/41/saison_id/2014,
https://www.transfermarkt.com/dele-alli/profil/spieler/207929,207929
https://www.transfermarkt.com/brentford-fc/startseite/verein/1148/saison_id/2014,
https://www.transfermarkt.com/fc-arouca/startseite/verein/8024/saison_id/2013,
https://www.transfermarkt.com/liverpool-fc/kader/verein/31/saison_id/2014/sort/rn,
https://www.transfermarkt.com/liverpool-fc/kader/verein/31/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/liverpool-fc/kader/verein/31/saison_id/2014/sort/age,
https://www.transfermarkt.com/liverpool-fc/kader/verein/31/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/liverpool-fc/kader/verein/31/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/morecambe-fc/startseite/verein/3697/saison_id/2014,
https://www.transfermarkt.com/sunderland-afc/startseite/verein/289/saison_id/2014,
https://www.transfermarkt.com/alberto-moreno/profil/spieler/207917,207917
https://www.transfermarkt.com/javier-manquillo/profil/spieler/162029,162029
https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2014,
https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2014,
https://www.transfermarkt.com/emre-can/profil/spieler/119296,119296
https://www.transfermarkt.com/mj-williams/profil/spieler/279454,279454
https://www.transfermarkt.com/sl-benfica/startseite/verein/294/saison_id/2014,
https://www.transfermarkt.com/lazar-markovic/profil/spieler/144303,144303
https://www.transfermarkt.com/fk-partizan-belgrad/startseite/verein/669,
https://www.transfermarkt.com/sheyi-ojo/profil/spieler/236510,236510
https://www.transfermarkt.com/everton-fc/kader/verein/29/saison_id/2014/sort/rn,
https://www.transfermarkt.com/everton-fc/kader/verein/29/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/everton-fc/kader/verein/29/saison_id/2014/sort/age,
https://www.transfermarkt.com/everton-fc/kader/verein/29/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/everton-fc/kader/verein/29/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/russell-griffiths/profil/spieler/242411,242411
https://www.transfermarkt.com/afc-telford-united/startseite/verein/3694,
https://www.transfermarkt.com/everton-fc-u23/startseite/verein/9261/saison_id/2014,
https://www.transfermarkt.com/brendan-galloway/profil/spieler/208244,208244
https://www.transfermarkt.com/plymouth-argyle/startseite/verein/2262,
https://www.transfermarkt.com/gethin-jones/profil/spieler/242412,242412
https://www.transfermarkt.com/jonjoe-kenny/profil/spieler/258883,258883
https://www.transfermarkt.com/ferencvarosi-tc/startseite/verein/279/saison_id/2014,
https://www.transfermarkt.com/muhamed-besic/profil/spieler/93905,93905
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2014,
https://www.transfermarkt.com/scunthorpe-united/startseite/verein/2964/saison_id/2014,
https://www.transfermarkt.com/john-lundstram/profil/spieler/156941,156941
https://www.transfermarkt.com/port-vale-fc/startseite/verein/1211/saison_id/2014,
https://www.transfermarkt.com/conor-grant/profil/spieler/218355,218355
https://www.transfermarkt.com/joe-williams/profil/spieler/268185,268185
https://www.transfermarkt.com/kieran-dowell/profil/spieler/258916,258916
https://www.transfermarkt.com/chelsea-fc/startseite/verein/631/saison_id/2014,
https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2014,
https://www.transfermarkt.com/chris-long/profil/spieler/183298,183298
https://www.transfermarkt.com/courtney-duffus/profil/spieler/242434,242434
https://www.transfermarkt.com/southampton-fc/kader/verein/180/saison_id/2014/sort/rn,
https://www.transfermarkt.com/southampton-fc/kader/verein/180/saison_id/2014/sort/spieler.desc,
https://www.transfermarkt.com/southampton-fc/kader/verein/180/saison_id/2014/sort/age,
https://www.transfermarkt.com/southampton-fc/kader/verein/180/saison_id/2014/sort/vertrag_bis,
https://www.transfermarkt.com/southampton-fc/kader/verein/180/saison_id/2014/sort/marktwert.desc,
https://www.transfermarkt.com/afc-bournemouth/startseite/verein/989/saison_id/2014,
https://www.transfermarkt.com/toby-alderweireld/profil/spieler/42710,42710
https://www.transfermarkt.com/al-duhail-sc/startseite/verein/26091,
